375,Speaker 1,"Point. I felt so stupid.",1664.000,1669.000
376,Speaker 1,"It just helps. So stupid.",1669.000,1673.000
377,Speaker 2,"And and best to be honest with you, I admire your.",1673.000,1678.000
378,Speaker 2,"The way that you're conducting yourself and and telling us and having this conversation with me, I thank you for that. And I'm not here to judge in any way. So I don't want you to know that. And I'm not a doctor. I know you spent a.",1678.000,1685.000
379,Speaker 1,"I know.",1685.000,1688.000
380,Speaker 2,"Lot of time at at.",1688.000,1689.000
381,Speaker 2,"TMH the last three weeks, right. And I'm far.",1689.000,1692.000
382,Speaker 2,"From a doctor, but I do.",1692.000,1694.000
383,Speaker 2,"Appreciate you. You telling me the truth and and telling me.",1694.000,1698.000
384,Speaker 2,"The way that these things happen and played out, yeah. And and I admire you for that.",1698.000,1703.000
385,Speaker 1,"And it's, you know, it's been a while because I've been doing about like.",1703.000,1708.000
386,Speaker 1,"Do I give the?",1708.000,1709.000
387,Speaker 1,"Names of the people that I killed.",1709.000,1710.000
388,Speaker 2,"Right.",1710.000,1712.000
389,Speaker 1,"Because then here's eight families.",1712.000,1715.000
390,Speaker 1,"They thought that their family member died peacefully and normally and they didn't. And what's that going to do to those families?",1715.000,1724.000
391,Speaker 1,"And even up to going to going to the hospital, I decided I was just going to give the first name and my cousin said let's.",1724.000,1734.000
392,Speaker 1,"They know what years you work there. If you don't tell them the exact name they're going to go in there and go over every single file and that's going to be even worse for the families there. So that she was the one to give me that advice to give the name.",1734.000,1749.000
393,Speaker 2,"And.",1749.000,1750.000
394,Speaker 2,"As far as.",1750.000,1751.000
395,Speaker 2,"You know that have these people reach out to.",1751.000,1754.000
396,Speaker 2,"The police agencies where they may reside.",1754.000,1756.000
397,Speaker 2,"To to modify that you.",1756.000,1757.000
398,Speaker 2,"Told them this. Or did you tell them in? Kind of.",1757.000,1758.000
399,Speaker 1,"No.",1758.000,1759.000
400,Speaker 2,"Confidence and keep that to help.",1759.000,1760.000
401,Speaker 1,"I told them confidence and they said they promised me they wouldn't tell anyone, but basically the the compliance was if I didn't get help right then, they'll be on the phone the.",1760.000,1770.000
402,Speaker 2,"Next day. So did you tell them that Thursday?",1770.000,1773.000
403,Speaker 1,"I told them like I told them the night before I went.",1773.000,1777.000
404,Speaker 2,"OK. So Thursday night? Yeah. Friday morning. Yeah.",1777.000,1783.000
405,Speaker 1,"That's basically what they said was, you know, if you haven't gotten help Friday, then work on the police. We love you, but we're calling the police.",1783.000,1793.000
406,Speaker 2,"Probably felt that they had an obligation, right?",1793.000,1795.000
407,Speaker 1,"Yes, yes.",1795.000,1797.000
408,Speaker 2,"Would be a moral obligation or or release.",1797.000,1799.000
409,Speaker 2,"On right? Yeah.",1799.000,1802.000
410,Speaker 2,"What medications are you on right now?",1802.000,1804.000
411,Speaker 1,"I'm taking.",1804.000,1806.000
412,Speaker 1,"Fluvoxamine, it's called luvox 200 milligrams. It's anti obsessional and then anti depressant. I'm taking 300 milligrams of Seroquel which is an anti sick of it and they up to that? When I was at Cambridge, which has really helped clear my thinking.",1806.000,1823.000
413,Speaker 2,"OK.",1823.000,1826.000
414,Speaker 1,"Good.",1826.000,1826.000
415,Speaker 1,"And then I'm taking a couple of blood pressure medications and then I've got some.",1826.000,1831.000
416,Speaker 1,"Lots of pains.",1831.000,1833.000
417,Speaker 1,"For when I get really agitated.",1833.000,1835.000
418,Speaker 2,"And.",1835.000,1837.000
419,Speaker 2,"When we left the hospital you had taken, I believe, some advantage that right?",1837.000,1841.000
420,Speaker 1,"I took 2 milligrams of Ativan when we left the hospital. Which was you guys know at the time 1:30 or something like.",1841.000,1844.000
421,Speaker 2,"Right.",1844.000,1849.000
422,Speaker 2,"That.",1849.000,1850.000
423,Speaker 1,"Yeah. And I've had nothing since.",1850.000,1854.000
424,Speaker 2,"And I know that the doctor doctor come provided with the prescription.",1854.000,1857.000
425,Speaker 1,"Yeah. And he also gave me two lots of.",1857.000,1860.000
426,Speaker 1,"Teams.",1860.000,1860.000
427,Speaker 2,"Yeah.",1860.000,1861.000
428,Speaker 1,"And was very.",1861.000,1864.000
429,Speaker 1,"I am not to take them until all the interviews are over because they will start to interfere with my thinking. And then that's exactly.",1864.000,1873.000
430,Speaker 2,"And you feel that you're of a clear sound mind right now conversing with me in this, in this room and everything that you're.",1873.000,1876.000
431,Speaker 1,"Yes, I.",1876.000,1876.000
432,Speaker 1,"Do.",1876.000,1878.000
433,Speaker 1,"Yeah.",1878.000,1880.000
434,Speaker 2,"Telling me is is the truth.",1880.000,1882.000
435,Speaker 2,"And the best that you can remember.",1882.000,1883.000
436,Speaker 1,"Yes, yes.",1883.000,1888.000
437,Speaker 2,"I could, I could appreciate where you're coming from as far as the work that you went through. Obviously I've never been a nurse. I've never worked in in the reversal that you that you did, but I.",1888.000,1898.000
438,Speaker 2,"Could imagine how overwhelming.",1898.000,1899.000
439,Speaker 2,"It was having a lot of responsibility, maybe not having the support of of the administration.",1899.000,1900.000
440,Speaker 1,"Yes.",1900.000,1905.000
441,Speaker 2,"For your supervisors.",1905.000,1907.000
442,Speaker 2,"You know, just kind of go out and get it done right. And and that could be I could see how that would be stressful and I could see how that would drive you maybe into your addiction into other things, but.",1907.000,1909.000
443,Speaker 1,"Yeah.",1909.000,1920.000
444,Speaker 2,"I want to just go over this document if that's OK with you. OK. Would you be able to do that with me? OK. And you? You you do your thing. No, no. Don't be sorry. Absolutely not.",1920.000,1924.000
445,Speaker 1,"Yeah, yeah.",1924.000,1933.000
446,Speaker 1,"This is pretty.",1933.000,1935.000
447,Speaker 1,"Major, I've only ever had parking tickets.",1935.000,1938.000
448,Speaker 1,"I've never been arrested.",1938.000,1939.000
449,Speaker 1,"Anything is.",1939.000,1940.000
450,Speaker 2,"While legend did not under record town, but it is, it is a very significant investigation ranging.",1940.000,1945.000
451,Speaker 1,"I understand.",1945.000,1947.000
452,Speaker 2,"And like I said before, Beth, I do appreciate you speaking with us and.",1947.000,1954.000
453,Speaker 2,"You can imagine that that.",1954.000,1956.000
454,Speaker 2,"Doesn't feel like a way off your.",1956.000,1957.000
455,Speaker 1,"Shoulders. Yes, yes, yes.",1957.000,1958.000
456,Speaker 2,"You've been carrying a burden for quite some time.",1958.000,1960.000
457,Speaker 1,"And I've tried to get help.",1960.000,1963.000
458,Speaker 2,"Well.",1963.000,1964.000
459,Speaker 2,"Sometimes it takes a few attempts to.",1964.000,1967.000
460,Speaker 2,"Finally, commit to it, right?",1967.000,1968.000
461,Speaker 1,"Yeah, I had a pastor that.",1968.000,1969.000
462,Speaker 1,"I told me, prayed over me and told me.",1969.000,1971.000
463,Speaker 1,"I'd.",1971.000,1971.000
464,Speaker 1,"Be fine. And that was God's grace. And then.",1971.000,1974.000
465,Speaker 2,"When was that?",1974.000,1975.000
466,Speaker 1,"That was Halloween 2000 and.",1975.000,1982.000
467,Speaker 1,"13.",1982.000,1984.000
468,Speaker 1,"Yeah.",1984.000,1985.000
469,Speaker 2,"And you can also what had happened to your to you to that point you're like with yes. And where was that?",1985.000,1993.000
470,Speaker 1,"That was here in town. Do you want his name?",1993.000,2009.000
471,Speaker 1,"I'm not sorry it wasn't.",2009.000,2012.000
472,Speaker 1,"Could I just say 2014?",2012.000,2017.000
473,Speaker 1,"With 2013.",2017.000,2021.000
474,Speaker 1,"All right.",2021.000,2022.000
475,Speaker 2,"So, so before we get into this, I know that there's a statement which we have and that I've watched where you attended the police station in Toronto that.",2022.000,2029.000
476,Speaker 2,"52 Division is that.",2029.000,2030.000
477,Speaker 2,"Correct. OK. And I honestly I think it.",2030.000,2031.000
478,Speaker 1,"Yes.",2031.000,2034.000
479,Speaker 2,"Was Detective Hamilton, and I honestly can't remember.",2034.000,2036.000
480,Speaker 2,"Other than check his name and I don't server with an A and you met with him for I was going to say about an.",2036.000,2043.000
481,Speaker 2,"Hour and a half.",2043.000,2043.000
482,Speaker 1,"That was not.",2043.000,2045.000
483,Speaker 2,"And at that point.",2045.000,2047.000
484,Speaker 2,"You had your possession a.",2047.000,2050.000
485,Speaker 2,"Photocopy of this document, right.",2050.000,2051.000
486,Speaker 1,"Yes.",2051.000,2052.000
487,Speaker 2,"And you went through and you.",2052.000,2053.000
488,Speaker 2,"Read it out.",2053.000,2054.000
489,Speaker 2,"Yes, OK. And.",2054.000,2055.000
490,Speaker 2,"Then following that, they started with the first name on the list and they wanted to just try and get a little bit more detail of of of the involvement in each circumstance in each death, right?",2055.000,2065.000
491,Speaker 1,"OK, OK.",2065.000,2068.000
492,Speaker 2,"That's what I'd like to do today and.",2068.000,2070.000
493,Speaker 2,"Just give some more.",2070.000,2070.000
494,Speaker 2,"Details. OK OK. So.",2070.000,2074.000
495,Speaker 1,"Long list.",2074.000,2074.000
496,Speaker 2,"It is, it is, but I think that you and I, I think we.",2074.000,2078.000
497,Speaker 2,"Can get through together. Yeah, I'm.",2078.000,2079.000
498,Speaker 1,"Sure we can as.",2079.000,2080.000
499,Speaker 1,"Long as you patient with me.",2080.000,2082.000
500,Speaker 2,"I've got all the time in the.",2082.000,2083.000
501,Speaker 1,"World I'm not.",2083.000,2084.000
502,Speaker 1,"Going anywhere because I'm physically comfortable. It's a nice chair, but.",2084.000,2089.000
503,Speaker 1,"I'm not sure.",2089.000,2089.000
504,Speaker 2,"Anytime you need to get up and wander around the like I said, if you want to take a break and have me leave and just kind.",2089.000,2094.000
505,Speaker 2,"Of stretch your.",2094.000,2094.000
506,Speaker 2,"Legs and whatever the case may be, go ahead if you walk around anytime something else, OK? Because like I said, I'm.",2094.000,2099.000
507,Speaker 1,"Hi.",2099.000,2102.000
508,Speaker 2,"I'm here as long as we.",2102.000,2103.000
509,Speaker 2,"Need to.",2103.000,2103.000
510,Speaker 2,"Be OK and I'm not pressuring you to to stay any longer than you want to, but I think that I think if we just kind of sit down and go through this, like I said, we'll get your together. I'm pretty patient person and I'm.",2103.000,2113.000
511,Speaker 1,"Yes.",2113.000,2117.000
512,Speaker 2,"Here to just listen to what you have to tell me, OK?",2117.000,2119.000
513,Speaker 1,"OK.",2119.000,2120.000
514,Speaker 2,"OK. And like I said, I appreciate it. OK. Umm.",2120.000,2126.000
515,Speaker 2,"How about we just?",2126.000,2127.000
516,Speaker 2,"Do this together. I'll bring this over here. Is that OK? OK. So I'm not going to have you read through this entire document because I've already. You already did that, right?",2127.000,2132.000
517,Speaker 1,"OK.",2132.000,2135.000
518,Speaker 1,"I have written it. I have read it, I have, you know, lived it so yeah.",2135.000,2141.000
